"price","screensize","memorygb","color","cellular","respID","qID","altID","obsID"
"$549","7.9 in","128 GB","Space Grey","WiFi only",459,7,1,3671
"$329","7.9 in","64 GB","Space Grey","WiFi only",459,7,2,3671
"$549","10.2 in","256 GB","Rose Gold","WiFi only",459,7,3,3671
"$399","10.2 in","256 GB","Rose Gold","WiFi only",459,7,4,3671
"$549","7.9 in","64 GB","Silver","WiFi + Cellular",459,8,1,3672
"$399","7.9 in","64 GB","Space Grey","WiFi only",459,8,2,3672
"$529","10.2 in","64 GB","Silver","WiFi only",459,8,3,3672
"$399","7.9 in","256 GB","Rose Gold","WiFi + Cellular",459,8,4,3672
"$559","10.2 in","32 GB","Space Grey","WiFi + Cellular",460,1,1,3673
"$679","7.9 in","64 GB","Rose Gold","WiFi only",460,1,2,3673
"$399","7.9 in","64 GB","Silver","WiFi + Cellular",460,1,3,3673
"$679","10.2 in","128 GB","Silver","WiFi only",460,1,4,3673
"$459","7.9 in","64 GB","Space Grey","WiFi + Cellular",460,2,1,3674
"$559","10.2 in","128 GB","Space Grey","WiFi + Cellular",460,2,2,3674
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",460,2,3,3674
"$529","7.9 in","256 GB","Rose Gold","WiFi only",460,2,4,3674
"$679","10.2 in","128 GB","Space Grey","WiFi + Cellular",460,3,1,3675
"$549","7.9 in","64 GB","Rose Gold","WiFi + Cellular",460,3,2,3675
"$459","10.2 in","128 GB","Rose Gold","WiFi only",460,3,3,3675
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",460,3,4,3675
"$429","7.9 in","128 GB","Silver","WiFi only",460,4,1,3676
"$529","7.9 in","64 GB","Rose Gold","WiFi + Cellular",460,4,2,3676
"$529","10.2 in","64 GB","Silver","WiFi + Cellular",460,4,3,3676
"$399","10.2 in","128 GB","Silver","WiFi + Cellular",460,4,4,3676
"$559","10.2 in","128 GB","Silver","WiFi only",460,5,1,3677
"$559","10.2 in","256 GB","Silver","WiFi only",460,5,2,3677
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",460,5,3,3677
"$329","10.2 in","256 GB","Rose Gold","WiFi + Cellular",460,5,4,3677
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",460,6,1,3678
"$429","10.2 in","256 GB","Silver","WiFi + Cellular",460,6,2,3678
"$399","10.2 in","256 GB","Silver","WiFi only",460,6,3,3678
"$529","10.2 in","256 GB","Rose Gold","WiFi + Cellular",460,6,4,3678
"$329","10.2 in","32 GB","Silver","WiFi + Cellular",460,7,1,3679
"$329","7.9 in","32 GB","Rose Gold","WiFi only",460,7,2,3679
"$399","10.2 in","128 GB","Silver","WiFi only",460,7,3,3679
"$549","7.9 in","32 GB","Space Grey","WiFi + Cellular",460,7,4,3679
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",460,8,1,3680
"$679","7.9 in","32 GB","Space Grey","WiFi only",460,8,2,3680
"$459","10.2 in","32 GB","Rose Gold","WiFi only",460,8,3,3680
"$679","10.2 in","256 GB","Space Grey","WiFi only",460,8,4,3680
"$329","7.9 in","32 GB","Space Grey","WiFi + Cellular",461,1,1,3681
"$429","7.9 in","128 GB","Silver","WiFi only",461,1,2,3681
"$459","7.9 in","128 GB","Silver","WiFi only",461,1,3,3681
"$329","10.2 in","32 GB","Space Grey","WiFi + Cellular",461,1,4,3681
"$399","10.2 in","64 GB","Space Grey","WiFi only",461,2,1,3682
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",461,2,2,3682
"$399","7.9 in","128 GB","Rose Gold","WiFi + Cellular",461,2,3,3682
"$429","7.9 in","32 GB","Rose Gold","WiFi + Cellular",461,2,4,3682
"$429","10.2 in","128 GB","Rose Gold","WiFi only",461,3,1,3683
"$399","10.2 in","256 GB","Rose Gold","WiFi only",461,3,2,3683
"$679","10.2 in","32 GB","Rose Gold","WiFi only",461,3,3,3683
"$399","10.2 in","64 GB","Rose Gold","WiFi only",461,3,4,3683
"$459","10.2 in","256 GB","Silver","WiFi + Cellular",461,4,1,3684
"$399","10.2 in","256 GB","Silver","WiFi only",461,4,2,3684
"$679","7.9 in","256 GB","Rose Gold","WiFi only",461,4,3,3684
"$329","10.2 in","32 GB","Silver","WiFi only",461,4,4,3684
"$329","7.9 in","32 GB","Rose Gold","WiFi only",461,5,1,3685
"$529","10.2 in","256 GB","Space Grey","WiFi + Cellular",461,5,2,3685
"$549","10.2 in","32 GB","Rose Gold","WiFi only",461,5,3,3685
"$459","7.9 in","128 GB","Rose Gold","WiFi only",461,5,4,3685
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",461,6,1,3686
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",461,6,2,3686
"$529","7.9 in","64 GB","Space Grey","WiFi only",461,6,3,3686
"$429","7.9 in","128 GB","Silver","WiFi only",461,6,4,3686
"$329","7.9 in","32 GB","Silver","WiFi only",461,7,1,3687
"$679","10.2 in","32 GB","Space Grey","WiFi + Cellular",461,7,2,3687
"$679","7.9 in","256 GB","Rose Gold","WiFi only",461,7,3,3687
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",461,7,4,3687
"$549","7.9 in","64 GB","Rose Gold","WiFi only",461,8,1,3688
"$399","10.2 in","32 GB","Rose Gold","WiFi + Cellular",461,8,2,3688
"$559","10.2 in","64 GB","Space Grey","WiFi only",461,8,3,3688
"$679","7.9 in","32 GB","Silver","WiFi only",461,8,4,3688
"$399","7.9 in","64 GB","Space Grey","WiFi + Cellular",462,1,1,3689
"$399","7.9 in","128 GB","Rose Gold","WiFi + Cellular",462,1,2,3689
"$559","7.9 in","256 GB","Silver","WiFi only",462,1,3,3689
"$459","7.9 in","32 GB","Space Grey","WiFi only",462,1,4,3689
"$399","7.9 in","32 GB","Space Grey","WiFi + Cellular",462,2,1,3690
"$549","10.2 in","256 GB","Silver","WiFi only",462,2,2,3690
"$559","7.9 in","64 GB","Space Grey","WiFi only",462,2,3,3690
"$529","7.9 in","32 GB","Space Grey","WiFi + Cellular",462,2,4,3690
"$529","7.9 in","256 GB","Silver","WiFi + Cellular",462,3,1,3691
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",462,3,2,3691
"$459","10.2 in","32 GB","Rose Gold","WiFi only",462,3,3,3691
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",462,3,4,3691
"$429","10.2 in","256 GB","Rose Gold","WiFi only",462,4,1,3692
"$529","7.9 in","256 GB","Silver","WiFi + Cellular",462,4,2,3692
"$559","7.9 in","32 GB","Rose Gold","WiFi only",462,4,3,3692
"$559","10.2 in","32 GB","Silver","WiFi only",462,4,4,3692
"$329","7.9 in","128 GB","Silver","WiFi only",462,5,1,3693
"$549","7.9 in","64 GB","Space Grey","WiFi only",462,5,2,3693
"$559","7.9 in","256 GB","Silver","WiFi only",462,5,3,3693
"$429","7.9 in","256 GB","Silver","WiFi + Cellular",462,5,4,3693
"$329","10.2 in","256 GB","Silver","WiFi + Cellular",462,6,1,3694
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",462,6,2,3694
"$559","7.9 in","256 GB","Silver","WiFi + Cellular",462,6,3,3694
"$559","10.2 in","32 GB","Rose Gold","WiFi + Cellular",462,6,4,3694
"$329","10.2 in","32 GB","Space Grey","WiFi only",462,7,1,3695
"$429","10.2 in","128 GB","Rose Gold","WiFi only",462,7,2,3695
"$329","7.9 in","64 GB","Silver","WiFi + Cellular",462,7,3,3695
"$549","10.2 in","64 GB","Rose Gold","WiFi only",462,7,4,3695
"$679","7.9 in","256 GB","Silver","WiFi only",462,8,1,3696
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",462,8,2,3696
"$399","10.2 in","128 GB","Space Grey","WiFi only",462,8,3,3696
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",462,8,4,3696
"$459","7.9 in","128 GB","Rose Gold","WiFi + Cellular",463,1,1,3697
"$559","10.2 in","32 GB","Silver","WiFi only",463,1,2,3697
"$399","7.9 in","128 GB","Rose Gold","WiFi + Cellular",463,1,3,3697
"$679","10.2 in","256 GB","Rose Gold","WiFi only",463,1,4,3697
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",463,2,1,3698
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",463,2,2,3698
"$399","10.2 in","64 GB","Rose Gold","WiFi only",463,2,3,3698
"$559","7.9 in","256 GB","Space Grey","WiFi + Cellular",463,2,4,3698
"$459","7.9 in","128 GB","Space Grey","WiFi + Cellular",463,3,1,3699
"$429","7.9 in","64 GB","Space Grey","WiFi only",463,3,2,3699
"$559","10.2 in","128 GB","Silver","WiFi + Cellular",463,3,3,3699
"$329","7.9 in","32 GB","Rose Gold","WiFi + Cellular",463,3,4,3699
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",463,4,1,3700
"$329","10.2 in","256 GB","Space Grey","WiFi only",463,4,2,3700
"$399","7.9 in","64 GB","Space Grey","WiFi only",463,4,3,3700
"$679","10.2 in","32 GB","Space Grey","WiFi + Cellular",463,4,4,3700
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",463,5,1,3701
"$329","10.2 in","32 GB","Silver","WiFi only",463,5,2,3701
"$559","10.2 in","64 GB","Space Grey","WiFi only",463,5,3,3701
"$329","10.2 in","128 GB","Silver","WiFi + Cellular",463,5,4,3701
"$459","10.2 in","128 GB","Rose Gold","WiFi + Cellular",463,6,1,3702
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",463,6,2,3702
"$329","10.2 in","256 GB","Silver","WiFi only",463,6,3,3702
"$329","10.2 in","128 GB","Space Grey","WiFi + Cellular",463,6,4,3702
"$529","7.9 in","32 GB","Rose Gold","WiFi only",463,7,1,3703
"$529","10.2 in","32 GB","Silver","WiFi only",463,7,2,3703
"$549","10.2 in","64 GB","Space Grey","WiFi only",463,7,3,3703
"$329","7.9 in","128 GB","Rose Gold","WiFi + Cellular",463,7,4,3703
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",463,8,1,3704
"$549","7.9 in","256 GB","Space Grey","WiFi only",463,8,2,3704
"$429","10.2 in","128 GB","Rose Gold","WiFi + Cellular",463,8,3,3704
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",463,8,4,3704
"$529","10.2 in","128 GB","Silver","WiFi only",464,1,1,3705
"$559","7.9 in","32 GB","Rose Gold","WiFi only",464,1,2,3705
"$529","7.9 in","64 GB","Space Grey","WiFi only",464,1,3,3705
"$399","10.2 in","256 GB","Space Grey","WiFi + Cellular",464,1,4,3705
"$679","7.9 in","128 GB","Rose Gold","WiFi + Cellular",464,2,1,3706
"$679","7.9 in","128 GB","Silver","WiFi + Cellular",464,2,2,3706
"$679","7.9 in","64 GB","Silver","WiFi + Cellular",464,2,3,3706
"$559","10.2 in","64 GB","Rose Gold","WiFi + Cellular",464,2,4,3706
"$329","10.2 in","64 GB","Silver","WiFi only",464,3,1,3707
"$459","7.9 in","64 GB","Space Grey","WiFi only",464,3,2,3707
"$329","10.2 in","128 GB","Space Grey","WiFi + Cellular",464,3,3,3707
"$549","10.2 in","256 GB","Space Grey","WiFi + Cellular",464,3,4,3707
"$549","10.2 in","64 GB","Space Grey","WiFi only",464,4,1,3708
"$529","10.2 in","128 GB","Silver","WiFi only",464,4,2,3708
"$549","10.2 in","32 GB","Silver","WiFi + Cellular",464,4,3,3708
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",464,4,4,3708
"$399","7.9 in","32 GB","Rose Gold","WiFi only",464,5,1,3709
"$679","10.2 in","128 GB","Rose Gold","WiFi + Cellular",464,5,2,3709
"$459","7.9 in","256 GB","Space Grey","WiFi + Cellular",464,5,3,3709
"$399","10.2 in","32 GB","Rose Gold","WiFi + Cellular",464,5,4,3709
"$679","7.9 in","128 GB","Silver","WiFi + Cellular",464,6,1,3710
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",464,6,2,3710
"$399","10.2 in","256 GB","Silver","WiFi only",464,6,3,3710
"$559","7.9 in","256 GB","Silver","WiFi only",464,6,4,3710
"$459","7.9 in","32 GB","Silver","WiFi only",464,7,1,3711
"$329","7.9 in","128 GB","Silver","WiFi only",464,7,2,3711
"$329","7.9 in","128 GB","Rose Gold","WiFi only",464,7,3,3711
"$559","10.2 in","32 GB","Space Grey","WiFi + Cellular",464,7,4,3711
"$429","7.9 in","64 GB","Rose Gold","WiFi only",464,8,1,3712
"$399","7.9 in","256 GB","Rose Gold","WiFi only",464,8,2,3712
"$459","7.9 in","64 GB","Silver","WiFi + Cellular",464,8,3,3712
"$559","10.2 in","32 GB","Space Grey","WiFi + Cellular",464,8,4,3712
"$399","10.2 in","256 GB","Space Grey","WiFi only",465,1,1,3713
"$559","7.9 in","256 GB","Rose Gold","WiFi + Cellular",465,1,2,3713
"$679","7.9 in","128 GB","Space Grey","WiFi only",465,1,3,3713
"$559","10.2 in","64 GB","Rose Gold","WiFi + Cellular",465,1,4,3713
"$559","10.2 in","256 GB","Space Grey","WiFi only",465,2,1,3714
"$459","10.2 in","64 GB","Rose Gold","WiFi + Cellular",465,2,2,3714
"$679","7.9 in","32 GB","Rose Gold","WiFi + Cellular",465,2,3,3714
"$399","10.2 in","128 GB","Silver","WiFi only",465,2,4,3714
"$429","7.9 in","256 GB","Silver","WiFi only",465,3,1,3715
"$679","7.9 in","64 GB","Space Grey","WiFi only",465,3,2,3715
"$549","10.2 in","64 GB","Space Grey","WiFi + Cellular",465,3,3,3715
"$559","10.2 in","256 GB","Rose Gold","WiFi only",465,3,4,3715
"$559","10.2 in","256 GB","Silver","WiFi + Cellular",465,4,1,3716
"$329","7.9 in","64 GB","Space Grey","WiFi + Cellular",465,4,2,3716
"$529","10.2 in","64 GB","Space Grey","WiFi + Cellular",465,4,3,3716
"$329","7.9 in","256 GB","Space Grey","WiFi + Cellular",465,4,4,3716
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",465,5,1,3717
"$549","10.2 in","64 GB","Rose Gold","WiFi only",465,5,2,3717
"$429","10.2 in","128 GB","Silver","WiFi + Cellular",465,5,3,3717
"$429","7.9 in","256 GB","Rose Gold","WiFi + Cellular",465,5,4,3717
"$559","10.2 in","256 GB","Silver","WiFi only",465,6,1,3718
"$549","10.2 in","64 GB","Silver","WiFi + Cellular",465,6,2,3718
"$549","7.9 in","32 GB","Rose Gold","WiFi + Cellular",465,6,3,3718
"$329","7.9 in","128 GB","Space Grey","WiFi only",465,6,4,3718
"$429","10.2 in","64 GB","Space Grey","WiFi only",465,7,1,3719
"$459","7.9 in","64 GB","Rose Gold","WiFi + Cellular",465,7,2,3719
"$429","10.2 in","32 GB","Space Grey","WiFi + Cellular",465,7,3,3719
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",465,7,4,3719
"$329","7.9 in","32 GB","Space Grey","WiFi + Cellular",465,8,1,3720
"$559","10.2 in","128 GB","Silver","WiFi + Cellular",465,8,2,3720
"$429","10.2 in","128 GB","Silver","WiFi only",465,8,3,3720
"$399","10.2 in","32 GB","Silver","WiFi + Cellular",465,8,4,3720
"$549","10.2 in","64 GB","Space Grey","WiFi only",466,1,1,3721
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",466,1,2,3721
"$329","7.9 in","32 GB","Silver","WiFi only",466,1,3,3721
"$679","10.2 in","256 GB","Silver","WiFi only",466,1,4,3721
"$679","10.2 in","32 GB","Silver","WiFi + Cellular",466,2,1,3722
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",466,2,2,3722
"$429","7.9 in","64 GB","Rose Gold","WiFi + Cellular",466,2,3,3722
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",466,2,4,3722
"$399","7.9 in","128 GB","Space Grey","WiFi only",466,3,1,3723
"$679","10.2 in","256 GB","Rose Gold","WiFi only",466,3,2,3723
"$399","10.2 in","64 GB","Space Grey","WiFi + Cellular",466,3,3,3723
"$429","7.9 in","32 GB","Silver","WiFi + Cellular",466,3,4,3723
"$429","10.2 in","256 GB","Rose Gold","WiFi only",466,4,1,3724
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",466,4,2,3724
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",466,4,3,3724
"$399","10.2 in","64 GB","Space Grey","WiFi only",466,4,4,3724
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",466,5,1,3725
"$459","7.9 in","64 GB","Rose Gold","WiFi + Cellular",466,5,2,3725
"$329","7.9 in","256 GB","Space Grey","WiFi only",466,5,3,3725
"$399","7.9 in","256 GB","Rose Gold","WiFi only",466,5,4,3725
"$529","10.2 in","256 GB","Rose Gold","WiFi + Cellular",466,6,1,3726
"$549","10.2 in","32 GB","Rose Gold","WiFi + Cellular",466,6,2,3726
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",466,6,3,3726
"$559","7.9 in","64 GB","Rose Gold","WiFi + Cellular",466,6,4,3726
"$329","7.9 in","128 GB","Silver","WiFi + Cellular",466,7,1,3727
"$459","10.2 in","32 GB","Silver","WiFi + Cellular",466,7,2,3727
"$549","7.9 in","256 GB","Rose Gold","WiFi + Cellular",466,7,3,3727
"$529","10.2 in","256 GB","Silver","WiFi only",466,7,4,3727
"$559","7.9 in","64 GB","Rose Gold","WiFi + Cellular",466,8,1,3728
"$559","7.9 in","128 GB","Space Grey","WiFi + Cellular",466,8,2,3728
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",466,8,3,3728
"$399","7.9 in","256 GB","Space Grey","WiFi only",466,8,4,3728
"$429","7.9 in","256 GB","Silver","WiFi + Cellular",467,1,1,3729
"$529","10.2 in","128 GB","Rose Gold","WiFi + Cellular",467,1,2,3729
"$429","10.2 in","64 GB","Silver","WiFi + Cellular",467,1,3,3729
"$429","10.2 in","64 GB","Space Grey","WiFi only",467,1,4,3729
"$679","7.9 in","256 GB","Rose Gold","WiFi + Cellular",467,2,1,3730
"$679","10.2 in","256 GB","Rose Gold","WiFi + Cellular",467,2,2,3730
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",467,2,3,3730
"$399","7.9 in","256 GB","Rose Gold","WiFi + Cellular",467,2,4,3730
"$549","7.9 in","128 GB","Silver","WiFi only",467,3,1,3731
"$429","7.9 in","32 GB","Rose Gold","WiFi + Cellular",467,3,2,3731
"$399","10.2 in","64 GB","Rose Gold","WiFi + Cellular",467,3,3,3731
"$559","10.2 in","64 GB","Silver","WiFi only",467,3,4,3731
"$429","7.9 in","32 GB","Silver","WiFi only",467,4,1,3732
"$549","7.9 in","128 GB","Silver","WiFi + Cellular",467,4,2,3732
"$399","10.2 in","64 GB","Rose Gold","WiFi only",467,4,3,3732
"$329","10.2 in","256 GB","Silver","WiFi only",467,4,4,3732
"$559","10.2 in","256 GB","Rose Gold","WiFi + Cellular",467,5,1,3733
"$529","10.2 in","64 GB","Silver","WiFi only",467,5,2,3733
"$529","10.2 in","256 GB","Space Grey","WiFi + Cellular",467,5,3,3733
"$549","7.9 in","32 GB","Space Grey","WiFi only",467,5,4,3733
"$329","7.9 in","128 GB","Rose Gold","WiFi only",467,6,1,3734
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",467,6,2,3734
"$529","7.9 in","256 GB","Rose Gold","WiFi only",467,6,3,3734
"$459","7.9 in","32 GB","Rose Gold","WiFi + Cellular",467,6,4,3734
"$679","10.2 in","256 GB","Space Grey","WiFi only",467,7,1,3735
"$429","7.9 in","32 GB","Silver","WiFi + Cellular",467,7,2,3735
"$429","10.2 in","256 GB","Silver","WiFi only",467,7,3,3735
"$549","10.2 in","32 GB","Space Grey","WiFi + Cellular",467,7,4,3735
"$529","7.9 in","64 GB","Space Grey","WiFi + Cellular",467,8,1,3736
"$459","7.9 in","32 GB","Space Grey","WiFi only",467,8,2,3736
"$429","7.9 in","32 GB","Space Grey","WiFi + Cellular",467,8,3,3736
"$559","10.2 in","64 GB","Space Grey","WiFi + Cellular",467,8,4,3736
"$329","10.2 in","64 GB","Rose Gold","WiFi only",468,1,1,3737
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",468,1,2,3737
"$549","10.2 in","256 GB","Silver","WiFi only",468,1,3,3737
"$399","10.2 in","32 GB","Space Grey","WiFi only",468,1,4,3737
"$679","10.2 in","128 GB","Rose Gold","WiFi only",468,2,1,3738
"$549","10.2 in","128 GB","Rose Gold","WiFi + Cellular",468,2,2,3738
"$429","7.9 in","64 GB","Rose Gold","WiFi only",468,2,3,3738
"$679","10.2 in","32 GB","Silver","WiFi only",468,2,4,3738
"$459","10.2 in","128 GB","Silver","WiFi + Cellular",468,3,1,3739
"$549","7.9 in","128 GB","Space Grey","WiFi + Cellular",468,3,2,3739
"$399","7.9 in","64 GB","Silver","WiFi only",468,3,3,3739
"$549","10.2 in","32 GB","Silver","WiFi + Cellular",468,3,4,3739
"$529","7.9 in","128 GB","Rose Gold","WiFi + Cellular",468,4,1,3740
"$549","7.9 in","256 GB","Space Grey","WiFi only",468,4,2,3740
"$429","7.9 in","64 GB","Rose Gold","WiFi + Cellular",468,4,3,3740
"$529","10.2 in","32 GB","Rose Gold","WiFi only",468,4,4,3740
"$529","7.9 in","64 GB","Rose Gold","WiFi only",468,5,1,3741
"$549","7.9 in","256 GB","Space Grey","WiFi only",468,5,2,3741
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",468,5,3,3741
"$429","10.2 in","256 GB","Space Grey","WiFi + Cellular",468,5,4,3741
"$559","7.9 in","128 GB","Space Grey","WiFi only",468,6,1,3742
"$459","10.2 in","128 GB","Space Grey","WiFi + Cellular",468,6,2,3742
"$399","10.2 in","256 GB","Silver","WiFi + Cellular",468,6,3,3742
"$429","7.9 in","128 GB","Rose Gold","WiFi only",468,6,4,3742
"$549","7.9 in","32 GB","Space Grey","WiFi + Cellular",468,7,1,3743
"$559","7.9 in","256 GB","Silver","WiFi only",468,7,2,3743
"$529","10.2 in","64 GB","Space Grey","WiFi + Cellular",468,7,3,3743
"$399","7.9 in","256 GB","Space Grey","WiFi only",468,7,4,3743
"$679","7.9 in","128 GB","Space Grey","WiFi + Cellular",468,8,1,3744
"$559","7.9 in","64 GB","Rose Gold","WiFi only",468,8,2,3744
"$529","7.9 in","64 GB","Rose Gold","WiFi + Cellular",468,8,3,3744
"$529","7.9 in","64 GB","Rose Gold","WiFi + Cellular",468,8,4,3744
"$399","10.2 in","128 GB","Space Grey","WiFi + Cellular",469,1,1,3745
"$429","10.2 in","256 GB","Rose Gold","WiFi only",469,1,2,3745
"$529","7.9 in","32 GB","Rose Gold","WiFi only",469,1,3,3745
"$549","10.2 in","32 GB","Space Grey","WiFi only",469,1,4,3745
"$329","10.2 in","64 GB","Silver","WiFi + Cellular",469,2,1,3746
"$399","10.2 in","256 GB","Rose Gold","WiFi + Cellular",469,2,2,3746
"$679","7.9 in","64 GB","Silver","WiFi + Cellular",469,2,3,3746
"$559","7.9 in","128 GB","Silver","WiFi + Cellular",469,2,4,3746
"$679","7.9 in","256 GB","Space Grey","WiFi + Cellular",469,3,1,3747
"$529","10.2 in","64 GB","Space Grey","WiFi + Cellular",469,3,2,3747
"$399","7.9 in","128 GB","Silver","WiFi + Cellular",469,3,3,3747
"$679","7.9 in","32 GB","Space Grey","WiFi + Cellular",469,3,4,3747
"$329","7.9 in","32 GB","Space Grey","WiFi + Cellular",469,4,1,3748
"$459","10.2 in","32 GB","Rose Gold","WiFi + Cellular",469,4,2,3748
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",469,4,3,3748
"$549","7.9 in","256 GB","Space Grey","WiFi + Cellular",469,4,4,3748
"$529","10.2 in","128 GB","Rose Gold","WiFi + Cellular",469,5,1,3749
"$399","10.2 in","32 GB","Space Grey","WiFi + Cellular",469,5,2,3749
"$549","10.2 in","64 GB","Space Grey","WiFi only",469,5,3,3749
"$549","10.2 in","64 GB","Silver","WiFi only",469,5,4,3749
"$399","7.9 in","32 GB","Silver","WiFi + Cellular",469,6,1,3750
"$559","10.2 in","32 GB","Space Grey","WiFi only",469,6,2,3750
"$529","10.2 in","256 GB","Space Grey","WiFi only",469,6,3,3750
"$429","7.9 in","128 GB","Silver","WiFi + Cellular",469,6,4,3750
"$429","10.2 in","256 GB","Space Grey","WiFi + Cellular",469,7,1,3751
"$459","7.9 in","64 GB","Silver","WiFi only",469,7,2,3751
"$429","10.2 in","64 GB","Space Grey","WiFi + Cellular",469,7,3,3751
"$459","10.2 in","32 GB","Rose Gold","WiFi only",469,7,4,3751
"$329","7.9 in","256 GB","Rose Gold","WiFi + Cellular",469,8,1,3752
"$549","10.2 in","64 GB","Silver","WiFi only",469,8,2,3752
"$559","7.9 in","64 GB","Rose Gold","WiFi only",469,8,3,3752
"$459","7.9 in","256 GB","Rose Gold","WiFi only",469,8,4,3752
"$679","10.2 in","128 GB","Rose Gold","WiFi + Cellular",470,1,1,3753
"$429","10.2 in","256 GB","Silver","WiFi only",470,1,2,3753
"$459","7.9 in","32 GB","Space Grey","WiFi only",470,1,3,3753
"$549","10.2 in","32 GB","Silver","WiFi + Cellular",470,1,4,3753
"$529","7.9 in","256 GB","Space Grey","WiFi + Cellular",470,2,1,3754
"$559","10.2 in","128 GB","Rose Gold","WiFi + Cellular",470,2,2,3754
"$549","7.9 in","128 GB","Space Grey","WiFi only",470,2,3,3754
"$679","10.2 in","256 GB","Silver","WiFi + Cellular",470,2,4,3754
"$529","7.9 in","256 GB","Space Grey","WiFi only",470,3,1,3755
"$429","10.2 in","32 GB","Silver","WiFi only",470,3,2,3755
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",470,3,3,3755
"$559","7.9 in","256 GB","Silver","WiFi + Cellular",470,3,4,3755
"$329","10.2 in","32 GB","Rose Gold","WiFi + Cellular",470,4,1,3756
"$679","10.2 in","64 GB","Silver","WiFi only",470,4,2,3756
"$329","7.9 in","256 GB","Silver","WiFi + Cellular",470,4,3,3756
"$559","10.2 in","32 GB","Silver","WiFi only",470,4,4,3756
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",470,5,1,3757
"$679","10.2 in","64 GB","Rose Gold","WiFi + Cellular",470,5,2,3757
"$679","7.9 in","128 GB","Rose Gold","WiFi only",470,5,3,3757
"$399","7.9 in","64 GB","Rose Gold","WiFi only",470,5,4,3757
"$529","10.2 in","64 GB","Silver","WiFi + Cellular",470,6,1,3758
"$529","7.9 in","32 GB","Silver","WiFi + Cellular",470,6,2,3758
"$549","7.9 in","256 GB","Silver","WiFi + Cellular",470,6,3,3758
"$429","10.2 in","32 GB","Space Grey","WiFi only",470,6,4,3758
"$559","7.9 in","32 GB","Space Grey","WiFi + Cellular",470,7,1,3759
"$429","7.9 in","128 GB","Space Grey","WiFi + Cellular",470,7,2,3759
"$529","10.2 in","32 GB","Rose Gold","WiFi + Cellular",470,7,3,3759
"$549","10.2 in","64 GB","Space Grey","WiFi + Cellular",470,7,4,3759
"$399","10.2 in","256 GB","Space Grey","WiFi + Cellular",470,8,1,3760
"$549","7.9 in","128 GB","Rose Gold","WiFi only",470,8,2,3760
"$399","10.2 in","128 GB","Rose Gold","WiFi + Cellular",470,8,3,3760
"$329","10.2 in","64 GB","Silver","WiFi + Cellular",470,8,4,3760
"$549","7.9 in","256 GB","Silver","WiFi only",471,1,1,3761
"$559","7.9 in","64 GB","Rose Gold","WiFi only",471,1,2,3761
"$459","10.2 in","256 GB","Space Grey","WiFi + Cellular",471,1,3,3761
"$399","10.2 in","32 GB","Rose Gold","WiFi + Cellular",471,1,4,3761
"$329","10.2 in","32 GB","Silver","WiFi + Cellular",471,2,1,3762
"$549","7.9 in","64 GB","Rose Gold","WiFi only",471,2,2,3762
"$559","10.2 in","128 GB","Space Grey","WiFi + Cellular",471,2,3,3762
"$399","7.9 in","256 GB","Rose Gold","WiFi only",471,2,4,3762
